-7.0202,0.45976,1.6589,0.61782,0.12848,0.20922,-0.22657,-0.26317,-0.00053592,-0.22412,-0.015183,0.028425
-7.0951,0.43993,1.6578,0.6136,0.12542,0.20724,-0.22559,-0.26269,0.0016857,-0.22359,-0.013751,0.029805
-9.5644,3.0803,-0.060805,0.18471,-0.58177,0.14332,-0.091245,-0.10071,0.027021,-0.12708,-0.024682,-0.004229
-9.6741,3.0876,-0.06801,0.18657,-0.58597,0.14146,-0.092402,-0.10186,0.028737,-0.12616,-0.024345,-0.0025367
5.9558,-6.1824,0.17645,-0.19501,-0.12244,0.15551,-0.44579,0.02073,0.14322,-0.15692,0.033513,-0.10612
5.8631,-6.1712,0.16958,-0.1978,-0.12615,0.15428,-0.44641,0.018383,0.14529,-0.15567,0.035549,-0.10602
-10.347,-3.0288,1.1794,1.7222,-1.1778,0.44497,-0.44203,0.10695,0.01307,-0.12028,0.076723,0.063736
-10.44,-3.0449,1.1751,1.7307,-1.1837,0.44214,-0.44458,0.10637,0.018865,-0.11959,0.079618,0.065893
-18.897,-0.22274,0.28342,1.3265,-1.285,0.31842,-0.30946,0.006811,0.0095536,-0.15763,0.082945,0.092338
-18.848,-0.20217,0.28362,1.3051,-1.2717,0.31358,-0.30661,0.0068699,0.013373,-0.15691,0.082328,0.093359
-11.432,0.00024422,0.49236,1.3391,-0.91416,0.34967,-0.34822,0.053599,-0.0025099,-0.14215,0.057981,0.064926
-11.473,-0.021941,0.48662,1.3361,-0.917,0.34663,-0.34586,0.053069,0.00045114,-0.14085,0.059486,0.067127
-13.389,0.8346,0.12191,1.2537,-1.22,0.27294,-0.38366,-0.0085836,0.026576,-0.12368,0.069213,0.046261
-13.512,0.83823,0.10867,1.257,-1.2282,0.2716,-0.38439,-0.0096465,0.029862,-0.12317,0.070145,0.047598
-21.219,-2.474,3.4632,3.1433,-2.5209,1.4095,-0.87079,-0.091868,-0.25294,-0.012075,-0.92777,-0.48368
-21.27,-2.5039,3.4449,3.1497,-2.5288,1.3989,-0.86969,-0.095419,-0.24927,-0.012908,-0.92324,-0.48077
1.8409,-4.0627,1.1612,1.8524,-0.38685,0.25336,-0.48735,0.12344,0.15096,0.049759,0.00094776,0.0055578
1.7963,-4.0988,1.1602,1.8505,-0.39426,0.25298,-0.48398,0.12286,0.1516,0.050686,0.0022696,0.0082111
6.0341,-0.36243,2.9309,0.024901,1.2913,0.25736,-0.81993,-0.91181,0.0015197,-0.10638,-0.051169,0.16442
6.0761,-0.25577,3.0069,-0.019574,1.3558,0.25692,-0.83316,-0.9291,0.0042723,-0.11421,-0.048176,0.16198
3.9251,-4.5894,1.4597,-0.73657,-0.59295,0.49969,-0.43738,-0.12329,0.31395,-0.10454,0.0056478,-0.07282
3.821,-4.554,1.4677,-0.73697,-0.58968,0.49515,-0.43692,-0.12528,0.31563,-0.10481,0.0060788,-0.070343
-9.0117,1.1013,0.18876,0.59775,-0.28931,0.09912,-0.19254,-0.014128,0.028624,-0.23781,0.0057637,0.016861
-9.0633,1.1132,0.19092,0.59641,-0.28764,0.098142,-0.19209,-0.011982,0.031234,-0.23813,0.0067857,0.018075
4.4022,0.31739,3.135,-0.44021,1.3586,0.27925,-0.79011,-0.86905,-0.0086712,-0.118,-0.00099654,0.086251
4.2138,0.24885,3.1102,-0.42441,1.3292,0.27345,-0.77666,-0.85724,-0.0051971,-0.11617,-0.00091763,0.091672
-11.001,2.1134,0.0022876,0.71772,-0.72639,0.14024,-0.16053,-0.052525,-0.049398,-0.15772,-0.0035048,0.02859
-11.154,2.112,0.00099261,0.72405,-0.73407,0.13723,-0.15974,-0.053546,-0.047613,-0.15695,-0.0025581,0.030448
7.0692,0.036712,2.8812,0.1548,1.1554,0.14512,-0.75423,-0.94372,0.042461,-0.064819,-0.044043,0.18523
7.0958,0.11436,2.9407,0.11166,1.2069,0.14602,-0.76841,-0.95827,0.045804,-0.07113,-0.040448,0.18253
-0.13249,-2.8213,0.99012,2.5697,0.25679,0.097604,-0.71104,0.45383,-0.30907,0.092536,0.11551,0.021186
-0.14565,-2.8577,0.99739,2.5714,0.24858,0.096221,-0.71409,0.45368,-0.29973,0.090385,0.118,0.022545
4.5137,-0.52896,2.0183,-0.065734,0.77874,0.071277,-0.39198,-0.46167,0.021699,-0.17146,0.041824,0.023103
4.3327,-0.54434,2.0129,-0.061955,0.76677,0.065537,-0.39157,-0.46154,0.024125,-0.16975,0.043026,0.026843
-6.5378,0.10207,0.92474,0.49653,-0.0091098,0.18798,-0.19669,-0.042006,0.0042503,-0.20388,0.013345,0.00032058
-6.6245,0.1123,0.92494,0.4936,-0.0085754,0.18685,-0.19565,-0.040493,0.0079545,-0.20361,0.014534,0.0029916
-14.654,0.67506,0.9928,0.71063,-0.49741,0.20444,-0.2068,-0.072959,-0.074132,-0.29527,0.040828,0.062672
-14.735,0.6609,0.99225,0.71605,-0.50257,0.2017,-0.20594,-0.073967,-0.071599,-0.29504,0.042497,0.064307
-2.81,-1.0362,0.2973,2.1199,0.63087,-0.81727,-0.17754,0.28972,-0.080768,0.041763,-0.053865,0.0073645
-2.9674,-1.0532,0.29578,2.1127,0.61868,-0.81539,-0.17658,0.289,-0.075268,0.040438,-0.052241,0.0087723
2.7318,-1.2467,1.4122,1.0822,0.91315,0.0076371,-0.54999,0.32417,-0.31667,-0.069915,0.11033,-0.062838
2.4923,-1.248,1.418,1.0694,0.90045,0.004977,-0.54085,0.32163,-0.30865,-0.070128,0.11072,-0.059581
0.84354,-6.4229,1.3921,1.6314,-0.20319,0.39278,-0.4795,0.22257,-0.11647,-0.14215,0.23374,0.069641
0.74602,-6.3973,1.3826,1.6331,-0.2058,0.38707,-0.47921,0.22036,-0.11203,-0.14118,0.23656,0.072362
1.083,-3.7006,0.58798,0.53697,0.26329,0.12895,-0.21179,0.22881,-0.099234,-0.12394,0.05111,-0.036576
1.0381,-3.7062,0.59457,0.53769,0.26099,0.12694,-0.21216,0.22922,-0.094797,-0.12413,0.052189,-0.034211
17.046,-11.37,0.63206,0.088951,0.17951,0.1813,-0.35026,0.4316,-0.11905,-0.079851,0.054659,-0.10061
16.946,-11.386,0.63091,0.09394,0.16984,0.17998,-0.34983,0.43008,-0.11846,-0.079701,0.054865,-0.10053
-1.8674,-1.4615,1.2548,0.29526,0.43494,0.14714,-0.3195,-0.16594,-0.055367,-0.19602,0.010372,-0.0035229
-1.9995,-1.4716,1.2504,0.29871,0.42367,0.14306,-0.31546,-0.16649,-0.053336,-0.19495,0.010038,-0.00025074
5.6062,-7.388,1.8582,0.8785,-0.36427,0.25874,-0.40381,0.25016,-0.14085,-0.00085242,0.0075166,0.013091
5.4569,-7.4006,1.8659,0.89051,-0.38114,0.25595,-0.40163,0.24619,-0.1393,-0.00097013,0.0072235,0.014206
3.21,-5.8968,2.5458,2.5186,0.11708,0.43303,-0.84251,0.4967,-0.58062,0.14835,0.16087,0.0851
3.1642,-5.9286,2.5434,2.5314,0.10373,0.43384,-0.84611,0.49528,-0.57833,0.15053,0.16451,0.087556
-8.6761,-0.61804,1.0268,0.97998,-0.34987,0.34919,-0.28755,-0.0073879,-0.00047424,-0.19163,0.033643,0.019155
-8.8562,-0.61139,1.0218,0.98074,-0.35865,0.34521,-0.28324,-0.0084155,0.0024353,-0.19079,0.033969,0.02248
-3.46,-0.77847,0.46376,1.2586,0.89058,-0.3916,-0.087623,0.1367,-0.21675,-0.10859,0.12229,-0.0191
-3.5254,-0.80304,0.46126,1.2571,0.88081,-0.39378,-0.086925,0.13483,-0.21346,-0.10964,0.12306,-0.018442
-11.051,0.42375,-0.11824,1.0114,-0.75296,0.15761,-0.24715,0.029885,0.028924,-0.15173,0.028383,0.037432
-11.185,0.41806,-0.12158,1.0117,-0.7611,0.15605,-0.24658,0.028581,0.031824,-0.1512,0.029045,0.039173
6.055,-0.62685,3,-0.5034,1.1087,0.10703,-0.59981,-0.9375,0.1111,-0.093076,-0.033152,0.15599
5.9571,-0.63519,3.0077,-0.51297,1.1068,0.10375,-0.6024,-0.94209,0.11198,-0.093493,-0.031088,0.15581
8.19,-4.5951,1.7462,0.0746,0.74313,0.21544,-0.25545,-0.10751,-0.13706,-0.085068,0.11888,0.0075183
8.0259,-4.5884,1.7354,0.074721,0.73346,0.21262,-0.25559,-0.1079,-0.13205,-0.084184,0.1208,0.010369
-5.4324,-1.8763,-0.18051,3.6497,0.27426,-0.54206,-0.64153,0.38476,-0.039245,0.053033,-0.032887,0.079111
-5.4306,-1.8818,-0.16943,3.6499,0.27252,-0.5379,-0.64732,0.38449,-0.033403,0.053426,-0.031491,0.081706
2.3727,-3.5889,1.1578,1.2737,0.73272,0.32258,-0.55016,0.29992,-0.11982,-0.16011,0.19636,0.021774
2.4019,-3.607,1.1604,1.275,0.73332,0.32244,-0.55338,0.29962,-0.11603,-0.15938,0.19934,0.023384
4.6061,-2.0525,1.1905,0.13076,0.77351,-0.010523,-0.039351,0.087604,-0.21301,-0.045555,0.099278,-0.02038
4.6135,-2.051,1.1893,0.1303,0.77269,-0.011032,-0.043268,0.086929,-0.21147,-0.045911,0.10024,-0.020278
2.492,-3.1934,2.0679,0.74852,0.55387,0.41732,-0.5242,-0.020396,-0.057246,-0.11822,0.11903,0.02896
2.4168,-3.1988,2.072,0.74768,0.54758,0.41566,-0.52257,-0.019285,-0.051477,-0.11687,0.1209,0.032086
-1.7163,-3.7615,-1.4653,0.68379,0.41211,-0.27273,-0.14395,0.19598,-0.20712,-0.075172,0.10047,-0.027426
-1.7367,-3.7932,-1.4589,0.68421,0.40298,-0.27295,-0.14488,0.19494,-0.20423,-0.076516,0.10019,-0.027031
7.0074,-3.9591,0.73128,0.63803,0.68065,0.10323,-0.34169,0.038221,-0.10837,-0.091668,0.11563,0.0066296
7.011,-3.9653,0.7383,0.63458,0.68233,0.10179,-0.34278,0.040195,-0.10413,-0.093093,0.1174,0.0077628
3.6589,0.46267,0.57367,1.014,0.089318,0.31146,-0.2135,-0.30916,-0.02595,-0.11189,-0.050192,0.021878
3.68,0.47411,0.57971,1.0045,0.091921,0.31416,-0.21506,-0.31046,-0.023702,-0.11049,-0.047828,0.023024
-3.1169,1.6383,1.6252,0.25176,0.45315,0.39286,-0.40656,-0.44189,-0.054625,-0.17173,-0.050828,0.017242
-3.1673,1.6111,1.618,0.25387,0.442,0.38776,-0.40986,-0.44173,-0.049906,-0.17032,-0.047721,0.020083
-14.488,0.56321,0.8282,1.2484,-0.38253,0.33264,-0.3226,0.10953,-0.085522,-0.15916,0.09955,0.077729
-14.564,0.55687,0.82432,1.2537,-0.39066,0.32999,-0.32312,0.10748,-0.080601,-0.15802,0.10175,0.079863
-9.116,-1.2831,-0.81173,1.5589,-0.51807,-0.24152,-0.33088,0.12235,-0.18317,-0.15176,0.021371,0.0089269
-9.2162,-1.2922,-0.81613,1.5558,-0.52025,-0.24349,-0.33178,0.1229,-0.17846,-0.15098,0.022369,0.0098286
-16.04,1.4664,0.060947,0.7423,-0.84431,0.14927,-0.12814,-0.12074,-0.035486,-0.17471,0.0096196,0.049532
-16.144,1.4495,0.056746,0.74364,-0.85243,0.14756,-0.12723,-0.12178,-0.033487,-0.17373,0.0098907,0.050891
-19.632,0.17371,0.049067,1.0789,-1.0384,0.1148,-0.1626,-0.037776,-0.046327,-0.11074,0.034164,0.047775
-19.653,0.16428,0.043435,1.0799,-1.0406,0.11241,-0.16156,-0.039092,-0.044634,-0.11002,0.035241,0.048493
-6.8426,-0.65241,1.5509,0.7522,-0.14725,0.37105,-0.28502,-0.0006862,-0.031769,-0.17005,0.097715,0.057044
-6.9586,-0.66333,1.5529,0.74953,-0.14932,0.37023,-0.28293,0.0011024,-0.028282,-0.17049,0.098826,0.059325
-9.8196,-0.27351,1.0588,1.6921,-0.20565,0.46612,-0.49223,0.25188,-0.11744,-0.10531,0.10064,0.02738
-9.932,-0.27922,1.058,1.6891,-0.2114,0.46462,-0.4907,0.25032,-0.11235,-0.1057,0.10217,0.027967
-2.496,-0.17448,-0.4895,0.18482,0.99231,-0.28586,-0.18511,0.19,-0.024573,-0.12256,0.016981,-0.053445
-2.4935,-0.19324,-0.4842,0.18388,0.98965,-0.28584,-0.1855,0.19045,-0.021732,-0.12366,0.016948,-0.05299
4.9536,-2.8988,1.8222,3.169,1.0537,0.0063647,-0.68894,0.52859,-1.1364,0.39751,0.21373,0.099819
4.9391,-2.8992,1.8177,3.151,1.058,0.0056104,-0.68836,0.52896,-1.1218,0.39665,0.21896,0.10449
-16.973,-0.272,0.098244,1.5265,-1.3383,0.37887,-0.4789,-0.00322,0.014761,-0.14009,0.12762,0.084574
-17.033,-0.29612,0.089775,1.5308,-1.3514,0.37397,-0.47997,-0.0074588,0.017544,-0.13943,0.12817,0.085661
-0.083689,-0.20434,2.4139,-0.0079717,0.6594,0.30993,-0.45317,-0.44217,0.015154,-0.11671,0.020636,0.012921
-0.043955,-0.20234,2.4224,-0.0029802,0.66304,0.3074,-0.45598,-0.44195,0.018063,-0.11606,0.022489,0.015498
-11.919,2.0652,-0.00066073,0.57683,-0.8788,0.17009,-0.20946,-0.00086838,0.0062986,-0.11664,0.031994,0.040182
-11.929,2.0382,0.0039712,0.57589,-0.87949,0.16859,-0.20826,-0.0013961,0.0085015,-0.11613,0.032606,0.041613
-5.8015,1.7888,1.2055,-0.0062089,0.33983,0.23149,-0.24883,-0.25683,0.013647,-0.16828,-0.022905,-0.0062748
-5.8348,1.7869,1.1995,-0.0034726,0.33558,0.22854,-0.25022,-0.25777,0.015353,-0.16691,-0.02108,-0.0040175
-4.4733,2.6973,0.21912,0.47655,-0.16091,0.22642,-0.14704,-0.10355,-0.0005117,-0.12018,-0.02745,-0.0012554
-4.4246,2.6965,0.22704,0.48312,-0.16164,0.22505,-0.14822,-0.1053,0.00014355,-0.12045,-0.026345,-0.00016681
-17.583,0.74264,-0.33203,0.7643,-1.0676,0.068426,-0.18128,-0.027607,0.0065056,-0.14727,0.028261,0.046338
-17.62,0.72622,-0.33248,0.76801,-1.0753,0.066246,-0.18227,-0.029258,0.0086901,-0.14661,0.028991,0.046936
-7.0982,0.66216,1.3698,0.90183,-0.30584,0.28262,-0.29664,-0.18078,-0.090073,-0.16122,-0.025332,0.032719
-7.0884,0.64153,1.3689,0.90156,-0.31218,0.27793,-0.29698,-0.18136,-0.08587,-0.16005,-0.023513,0.033498
-10.794,-1.0484,0.47094,0.44425,-0.94475,0.30969,-0.42145,0.055188,0.13973,-0.17665,0.088685,0.030675
-10.774,-1.0634,0.46515,0.44623,-0.94608,0.30746,-0.4206,0.053692,0.14052,-0.17542,0.089568,0.031615
-13.614,1.8103,0.0014386,0.57962,-0.63816,0.11946,-0.14762,-0.10523,-0.007763,-0.1744,-0.002001,0.034356
-13.648,1.8061,0.0071953,0.57963,-0.63758,0.11967,-0.14855,-0.10544,-0.0064719,-0.17485,-0.001215,0.03474
9.5521,-2.1104,0.53578,-0.78339,-0.088734,-0.12649,0.096784,0.11493,0.029282,0.037332,0.01366,0.010283
8.6068,-2.0516,0.51105,-0.77691,-0.12336,-0.11976,0.093524,0.10957,0.030946,0.037789,0.012943,0.01281
4.5099,0.84742,0.91103,-0.71694,-0.75869,-0.054295,0.15242,0.081974,0.068503,0.082173,0.0398,0.0020586
4.1198,0.93761,0.91235,-0.72405,-0.76316,-0.053687,0.14865,0.081942,0.072228,0.082878,0.040654,0.0024484
6.4341,-3.0867,0.75903,-0.83692,-0.4925,-0.14901,0.069843,0.088719,0.040864,0.065302,0.033879,0.016216
6.0871,-3.023,0.76314,-0.84339,-0.49854,-0.14771,0.067579,0.088952,0.044414,0.064964,0.033983,0.016245
-3.4189,-0.98934,0.063982,-0.8249,-0.40583,0.033333,-0.053743,0.05942,0.025084,0.05754,0.021352,0.015972
-3.5155,-0.95483,0.070131,-0.82354,-0.40659,0.033182,-0.053066,0.060155,0.026182,0.056568,0.021381,0.016893
-6.717,3.1788,-0.8165,-0.57955,0.02585,0.10853,-0.17767,0.07709,0.11141,0.090197,-0.027304,0.047139
-6.8474,3.1673,-0.82814,-0.57487,0.020008,0.10771,-0.1801,0.073964,0.11214,0.090432,-0.026734,0.047874
-1.9882,-1.0535,-0.35729,-0.39398,-0.12421,0.12596,-0.011081,0.035844,0.039185,-0.0099923,0.0066388,-0.0026797
-2.0355,-1.044,-0.35713,-0.39075,-0.12723,0.12512,-0.011872,0.034522,0.039448,-0.0099052,0.0068993,-0.0027694
-3.8925,-0.60592,-0.1882,-0.47579,0.21449,0.13394,-0.0014914,0.033294,0.016159,-0.0086116,0.015235,-0.022303
-3.9193,-0.62004,-0.19677,-0.47069,0.20588,0.13228,-0.0030648,0.031613,0.016884,-0.0083269,0.01506,-0.020605
-5.2395,0.10906,0.23449,-0.54916,0.44054,0.12517,0.0034489,0.067937,0.028975,-0.0066713,0.021379,-0.035053
-5.1189,0.098154,0.23663,-0.55052,0.44742,0.1244,0.002158,0.067035,0.029229,-0.0069885,0.02243,-0.035991
-5.2622,-0.15228,0.21279,-0.41368,0.43126,0.14776,0.073565,0.071754,0.02399,-0.0074594,0.021269,-0.038591
-5.2445,-0.13086,0.22657,-0.41606,0.44564,0.14817,0.076337,0.074372,0.024335,-0.007985,0.022107,-0.039109
-5.6322,-0.30088,-0.082086,-0.31767,0.23207,0.16984,0.045657,0.095037,0.052335,0.00082788,0.008412,-0.012157
-5.572,-0.27973,-0.074677,-0.32393,0.24674,0.17056,0.045866,0.097719,0.053692,0.00078409,0.0089849,-0.011727
-3.8006,-0.42287,-0.56121,-0.35652,0.12725,0.10723,-0.062315,0.13625,0.041131,-0.0046131,0.016456,-0.011593
-3.8635,-0.41461,-0.56513,-0.35763,0.1263,0.10682,-0.062339,0.13656,0.043171,-0.0047874,0.016783,-0.0099871
-0.21594,-0.03411,0.021049,-0.030993,0.026483,0.055671,-0.13961,0.15756,0.038393,-0.059137,-0.024378,-0.013755
-0.15856,-0.042276,0.021465,-0.023537,0.025267,0.053256,-0.13712,0.15679,0.038584,-0.059842,-0.023627,-0.012654
-4.0859,0.40906,-0.24181,-0.23424,-0.023207,0.18383,-0.11288,0.1176,0.06061,0.013107,0.0063347,-0.0072553
-4.127,0.40257,-0.24203,-0.22938,-0.025438,0.18196,-0.10991,0.11883,0.062158,0.013526,0.0061758,-0.0037623
-3.2437,-0.51653,-1.2229,-0.043389,0.0059376,0.048076,-0.14506,0.14755,0.062224,-0.014187,-0.016261,0.0041996
-3.279,-0.53886,-1.224,-0.039269,-0.00034114,0.046407,-0.14429,0.14666,0.063341,-0.013991,-0.016525,0.0057867
1.6752,0.43848,-0.50412,-0.10881,-0.24151,0.058535,-0.16588,0.04854,0.04412,0.03877,0.002141,-0.020239
1.6859,0.44508,-0.50029,-0.11056,-0.24166,0.057611,-0.16686,0.049346,0.04631,0.038747,0.0027652,-0.019737
-6.2209,-0.06032,-0.29157,-0.48187,0.19513,0.16939,0.031972,0.04751,0.031859,-0.021021,-0.0091993,-0.013292
-6.2993,-0.093966,-0.28909,-0.47547,0.18664,0.16777,0.033753,0.046976,0.032604,-0.021216,-0.0095126,-0.011667
-3.8452,-0.87353,-0.026396,-0.1954,0.093792,0.18463,-0.041458,0.073807,0.038668,-0.0086266,-0.008466,0.0068613
-3.8265,-0.88735,-0.023581,-0.19414,0.095769,0.18395,-0.041197,0.073491,0.039717,-0.0085327,-0.0079028,0.0072649
-2.3822,-1.547,-0.39598,-0.38845,0.10065,0.15306,-0.01633,-0.048534,0.0062251,-0.038977,0.00054086,0.01236
-2.426,-1.5568,-0.3946,-0.3866,0.096437,0.15109,-0.015436,-0.049499,0.0072825,-0.039125,0.00065964,0.013462
-7.4712,0.62023,0.49573,-0.64441,0.82592,0.17611,-0.027666,0.001143,0.039135,-0.043408,0.025539,-0.066385
-7.5306,0.61174,0.49712,-0.6409,0.82491,0.17474,-0.02378,0.0027676,0.04031,-0.043534,0.025202,-0.064001
-5.9084,0.52297,-0.028114,-0.70693,0.54558,0.13371,0.044088,0.036639,0.036189,-0.041961,0.002108,-0.047011
-5.9621,0.49954,-0.026081,-0.70156,0.53849,0.13156,0.044009,0.035746,0.037534,-0.042663,0.0019626,-0.047349
-0.045662,2.0387,-0.46694,-0.76741,0.58257,-0.023155,0.021118,-0.039419,0.02185,-0.0183,-0.016602,-0.049491
-0.066953,2.0342,-0.46041,-0.76772,0.58157,-0.024303,0.021709,-0.039076,0.023073,-0.018375,-0.016528,-0.048224
-6.4049,0.45642,-0.0067873,-0.57504,0.53237,0.19646,0.046891,0.073174,-0.011372,-0.033707,-0.0033551,-0.055316
-6.4381,0.43327,-0.006066,-0.57124,0.52814,0.19459,0.046276,0.071422,-0.010582,-0.033813,-0.0027874,-0.056474
-5.5881,0.20868,0.21399,-0.39669,0.33911,0.22485,0.050004,0.07799,-0.047548,-0.019684,-0.018692,-0.062726
-5.6287,0.19026,0.21563,-0.39096,0.33465,0.22179,0.051728,0.078204,-0.044509,-0.019699,-0.018195,-0.060583
-3.9416,0.11705,-0.18857,-0.822,0.37316,0.15513,0.015112,0.021934,0.024925,-0.019228,0.0087361,-0.035627
-3.9591,0.10588,-0.18647,-0.82195,0.3704,0.15351,0.013226,0.021301,0.026114,-0.019388,0.0090001,-0.035994
8.9681,-1.8264,0.0036102,-0.83964,0.13627,-0.028069,0.031871,-0.026196,0.0078292,-0.0090495,0.0045766,-0.022948
9.0167,-1.8143,0.012986,-0.84621,0.13806,-0.030057,0.029629,-0.028305,0.0087668,-0.0079003,0.0060521,-0.023016
1.5723,-1.7967,0.46357,-1.2679,0.049022,0.18515,-0.052829,-0.13867,0.075473,-0.045942,0.023069,-0.009188
1.5841,-1.7964,0.47266,-1.2732,0.049993,0.18377,-0.056233,-0.14014,0.076981,-0.046174,0.023527,-0.0092841
-5.9606,0.40906,0.17731,-0.65451,0.58182,0.16727,0.021886,0.044107,0.025574,-0.044496,0.002351,-0.047324
-5.9892,0.38128,0.17737,-0.64606,0.57555,0.16407,0.019792,0.040912,0.025943,-0.044518,0.0032139,-0.050021
8.9258,-2.8606,0.87929,-0.93071,-0.47351,0.072473,0.0057013,-0.01784,0.054813,-0.039313,0.024559,-0.0036212
8.997,-2.8097,0.90067,-0.92643,-0.47936,0.068297,0.0035441,-0.017196,0.055252,-0.039392,0.025086,-0.0042684
-4.3761,0.046431,-0.12147,-0.68471,0.23919,0.13056,0.011963,0.042343,0.013148,-0.01774,-0.0075262,-0.021122
-4.4324,0.01287,-0.12944,-0.67253,0.22873,0.12674,0.0103,0.039218,0.013359,-0.017362,-0.0076178,-0.021543
0.88839,-1.0229,0.81462,-0.42856,-0.57015,-0.10485,-0.0070556,0.050978,0.02235,0.048428,-0.0037928,0.016605
